attempt_key,promoted,headline,promotion_label,promotion_notes,promoted_at,run_jsonl_path,output_dir,run_manifest_path,task_id,run_index,domain,task_source,provenance_id,job,task_description,success_criteria,attachment_count,attachment_total_bytes,attachment_total_mb,largest_attachment_bytes,attachment_extensions,attachment_paths,prompt_char_count,prompt_word_count,criterion_count,primary_criteria_count,secondary_criteria_count,criteria_with_sources_count,criterion_types,status,business_pass,score_pct,model_id,generation_reasoning_effort,generation_verbosity,judge_model_id,judge_reasoning_effort,judge_verbosity,generation_mode,agent_budget,generation_steps_used,tools_used,generation_prompt_fingerprint,grading_prompt_fingerprint,setup_id,price_book_id_current,value_base_usd,hours_estimate,generation_input_tokens,generation_cached_input_tokens,generation_output_tokens,grading_input_tokens,grading_cached_input_tokens,grading_output_tokens,current_generation_cost_usd,current_grading_cost_usd,current_total_cost_usd,recorded_total_cost_usd,attempt_completed_at
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/raw_runs.jsonl::1041::1,True,False,legal_task1041_medium_localworkspace_v3,,2026-04-01T22:42:24.255559+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/run_manifest.json,1041,1,Legal,Apex,apex_public_v1_extended_train,Junior Probate Associate,"Determine who inherits a decedent's house, jewelry, and car when he left a handwritten will to a friend but then made oral deathbed statements dividing the assets among family members. The key inputs are the reservation-based Navajo fact pattern and the attached authority on Navajo wills and probate.",A strong answer identifies which testamentary acts are legally effective under the attached authorities and allocates each asset to the correct beneficiary. It should explain why the oral statements do or do not alter the earlier handwritten will instead of relying on generic probate assumptions.,2,4305520,4.106064,4162850,.pdf,documents/1041/1041_5A-12.pdf;documents/1041/1041_In Re Lynchs Estate.pdf,608,108,13,11,2,12,Extraction (recall);Reasoning,completed,False,76.92307692307693,gpt-5.4,medium,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",17,read_file; find_in_files; write_file,a69d29676ca1395b4415ab24f9c245c042cca72e8591b4b5db0bc2d37518a791,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=medium|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=a69d29676ca1|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,219253,196864,4006,11254,0,2106,0.165278,0.059725,0.225003,0.225003,2026-04-01T22:27:52.146097+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/raw_runs.jsonl::1041::2,True,False,legal_task1041_medium_localworkspace_v3,,2026-04-01T22:42:24.255629+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/run_manifest.json,1041,2,Legal,Apex,apex_public_v1_extended_train,Junior Probate Associate,"Determine who inherits a decedent's house, jewelry, and car when he left a handwritten will to a friend but then made oral deathbed statements dividing the assets among family members. The key inputs are the reservation-based Navajo fact pattern and the attached authority on Navajo wills and probate.",A strong answer identifies which testamentary acts are legally effective under the attached authorities and allocates each asset to the correct beneficiary. It should explain why the oral statements do or do not alter the earlier handwritten will instead of relying on generic probate assumptions.,2,4305520,4.106064,4162850,.pdf,documents/1041/1041_5A-12.pdf;documents/1041/1041_In Re Lynchs Estate.pdf,608,108,13,11,2,12,Extraction (recall);Reasoning,completed,False,69.23076923076923,gpt-5.4,medium,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",22,list_files; find_in_files; read_file; write_file,a69d29676ca1395b4415ab24f9c245c042cca72e8591b4b5db0bc2d37518a791,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=medium|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=a69d29676ca1|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,343199,314880,4968,13880,0,2282,0.224038,0.06893,0.292967,0.292967,2026-04-01T22:30:16.556817+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/raw_runs.jsonl::1041::3,True,False,legal_task1041_medium_localworkspace_v3,,2026-04-01T22:42:24.255679+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_medium_localworkspace_v3_20260401/run_manifest.json,1041,3,Legal,Apex,apex_public_v1_extended_train,Junior Probate Associate,"Determine who inherits a decedent's house, jewelry, and car when he left a handwritten will to a friend but then made oral deathbed statements dividing the assets among family members. The key inputs are the reservation-based Navajo fact pattern and the attached authority on Navajo wills and probate.",A strong answer identifies which testamentary acts are legally effective under the attached authorities and allocates each asset to the correct beneficiary. It should explain why the oral statements do or do not alter the earlier handwritten will instead of relying on generic probate assumptions.,2,4305520,4.106064,4162850,.pdf,documents/1041/1041_5A-12.pdf;documents/1041/1041_In Re Lynchs Estate.pdf,608,108,13,11,2,12,Extraction (recall);Reasoning,completed,False,53.84615384615385,gpt-5.4,medium,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",16,list_files; read_file; find_in_files; write_file,a69d29676ca1395b4415ab24f9c245c042cca72e8591b4b5db0bc2d37518a791,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=medium|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=a69d29676ca1|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,122557,106112,3281,11241,0,2220,0.116856,0.061402,0.178258,0.178258,2026-04-01T22:32:11.268769+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/raw_runs.jsonl::1041::1,True,False,legal_task1041_xhigh_rerun_after_daytona_fix_20260401,,2026-04-02T02:54:10.108212+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/run_manifest.json,1041,1,Legal,Apex,apex_public_v1_extended_train,Junior Probate Associate,"Determine who inherits a decedent's house, jewelry, and car when he left a handwritten will to a friend but then made oral deathbed statements dividing the assets among family members. The key inputs are the reservation-based Navajo fact pattern and the attached authority on Navajo wills and probate.",A strong answer identifies which testamentary acts are legally effective under the attached authorities and allocates each asset to the correct beneficiary. It should explain why the oral statements do or do not alter the earlier handwritten will instead of relying on generic probate assumptions.,2,4305520,4.106064,4162850,.pdf,documents/1041/1041_5A-12.pdf;documents/1041/1041_In Re Lynchs Estate.pdf,608,108,13,11,2,12,Extraction (recall);Reasoning,completed,False,84.61538461538461,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",33,list_files; read_file; read_best_matches; find_in_files; python_exec; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,1342200,1266816,11161,9421,0,2236,0.672579,0.057093,0.729671,0.729671,2026-04-02T02:24:36.561804+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/raw_runs.jsonl::1041::2,True,False,legal_task1041_xhigh_rerun_after_daytona_fix_20260401,,2026-04-02T02:54:10.108317+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/run_manifest.json,1041,2,Legal,Apex,apex_public_v1_extended_train,Junior Probate Associate,"Determine who inherits a decedent's house, jewelry, and car when he left a handwritten will to a friend but then made oral deathbed statements dividing the assets among family members. The key inputs are the reservation-based Navajo fact pattern and the attached authority on Navajo wills and probate.",A strong answer identifies which testamentary acts are legally effective under the attached authorities and allocates each asset to the correct beneficiary. It should explain why the oral statements do or do not alter the earlier handwritten will instead of relying on generic probate assumptions.,2,4305520,4.106064,4162850,.pdf,documents/1041/1041_5A-12.pdf;documents/1041/1041_In Re Lynchs Estate.pdf,608,108,13,11,2,12,Extraction (recall);Reasoning,completed,False,84.61538461538461,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",33,list_files; read_file; find_in_files; read_best_matches; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,923395,846464,17719,13880,0,2053,0.669728,0.065495,0.735223,0.735223,2026-04-02T02:31:31.790421+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/raw_runs.jsonl::1041::3,True,False,legal_task1041_xhigh_rerun_after_daytona_fix_20260401,,2026-04-02T02:54:10.108386+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_task1041_3x_xhigh_rerun_after_daytona_fix_20260401/run_manifest.json,1041,3,Legal,Apex,apex_public_v1_extended_train,Junior Probate Associate,"Determine who inherits a decedent's house, jewelry, and car when he left a handwritten will to a friend but then made oral deathbed statements dividing the assets among family members. The key inputs are the reservation-based Navajo fact pattern and the attached authority on Navajo wills and probate.",A strong answer identifies which testamentary acts are legally effective under the attached authorities and allocates each asset to the correct beneficiary. It should explain why the oral statements do or do not alter the earlier handwritten will instead of relying on generic probate assumptions.,2,4305520,4.106064,4162850,.pdf,documents/1041/1041_5A-12.pdf;documents/1041/1041_In Re Lynchs Estate.pdf,608,108,13,11,2,12,Extraction (recall);Reasoning,completed,False,76.92307692307693,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",35,list_files; read_file; read_best_matches; find_in_files; python_exec; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,1299105,1230464,14203,10552,0,2388,0.692264,0.0622,0.754464,0.754464,2026-04-02T02:40:51.005227+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl::1078::1,True,False,legal_next10_xhigh_20260406,,2026-04-07T20:33:03.564821+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/run_manifest.json,1078,1,Legal,Apex,apex_public_v1_extended_train,,"Steven Smith was driving on Route 53 in Indianapolis, Indiana on June 28, 2025. Route 53 is a rural road, surrounded by farms, with one lane going in each direction. The speed limit is 55 MPH. Steven Smith was looking for a farm where he had an appointment to view some equipment for sale. He became lost, applied the brakes, turned on his turn signal, and proceeded to turn left into a driveway as he planned to ask the workers he saw for directions. George Green was traveling the speed limit behind Mr. Smith. He noticed that he was coming quickly upon Mr. Smith's vehicle as he saw brake lights. Rather than slowing his vehicle, Mr. Green immediately proceeded to pass Mr. Smith. He turned on his left signal to indicate that he was entering the left-hand lane to pass on the left. He did not honk his horn. As Mr. Green's vehicle was in the left-hand lane with the front of his vehicle approximately aligned with the rear-tires of Mr. Smith's vehicle, Mr. Smith suddenly turned left. The point of impact to Mr. Green's vehicle was the right front headlight. The point of impact to Mr. Smith's vehicle was the driver-side door. At the location of the impact, the vehicles were approaching a steep hill, which impeded the view of oncoming traffic. Mr. Smith never saw Mr. Green, nor did he see a turn signal. He did not hear Mr. Green honk his horn. Please determine which driver had the right-of-way and then analyze whether the driver with the right-of-way was partially at fault in contributing to the accident. Please consider the attached documents in your analysis.",,6,499510,0.47637,88015,.pdf,documents/1078/Indiana Code 34-51-2-5.pdf;documents/1078/Indiana Code 34-51-2-6.pdf;documents/1078/Indiana Code 9-21-8-24.pdf;documents/1078/Indiana Code 9-21-8-30.pdf;documents/1078/Indiana Code 9-21-8-5.pdf;documents/1078/Indiana Code 9-21-8-8.pdf,1593,278,6,6,0,6,Extraction (recall);Reasoning,completed,True,100.0,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",12,list_files; read_file; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,76842,62848,16016,14962,0,1224,0.290937,0.055765,0.436702,0.436702,2026-04-07T04:35:24.072276+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl::1078::2,True,False,legal_next10_xhigh_20260406,,2026-04-07T20:33:03.564863+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/run_manifest.json,1078,2,Legal,Apex,apex_public_v1_extended_train,,"Steven Smith was driving on Route 53 in Indianapolis, Indiana on June 28, 2025. Route 53 is a rural road, surrounded by farms, with one lane going in each direction. The speed limit is 55 MPH. Steven Smith was looking for a farm where he had an appointment to view some equipment for sale. He became lost, applied the brakes, turned on his turn signal, and proceeded to turn left into a driveway as he planned to ask the workers he saw for directions. George Green was traveling the speed limit behind Mr. Smith. He noticed that he was coming quickly upon Mr. Smith's vehicle as he saw brake lights. Rather than slowing his vehicle, Mr. Green immediately proceeded to pass Mr. Smith. He turned on his left signal to indicate that he was entering the left-hand lane to pass on the left. He did not honk his horn. As Mr. Green's vehicle was in the left-hand lane with the front of his vehicle approximately aligned with the rear-tires of Mr. Smith's vehicle, Mr. Smith suddenly turned left. The point of impact to Mr. Green's vehicle was the right front headlight. The point of impact to Mr. Smith's vehicle was the driver-side door. At the location of the impact, the vehicles were approaching a steep hill, which impeded the view of oncoming traffic. Mr. Smith never saw Mr. Green, nor did he see a turn signal. He did not hear Mr. Green honk his horn. Please determine which driver had the right-of-way and then analyze whether the driver with the right-of-way was partially at fault in contributing to the accident. Please consider the attached documents in your analysis.",,6,499510,0.47637,88015,.pdf,documents/1078/Indiana Code 34-51-2-5.pdf;documents/1078/Indiana Code 34-51-2-6.pdf;documents/1078/Indiana Code 9-21-8-24.pdf;documents/1078/Indiana Code 9-21-8-30.pdf;documents/1078/Indiana Code 9-21-8-5.pdf;documents/1078/Indiana Code 9-21-8-8.pdf,1593,278,6,6,0,6,Extraction (recall);Reasoning,completed,False,83.33333333333334,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",13,list_files; read_file; find_in_files; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,64934,59008,11323,14566,0,1438,0.199412,0.057985,0.257397,0.257397,2026-04-07T04:38:48.068159+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl::1078::3,True,False,legal_next10_xhigh_20260406,,2026-04-07T20:33:03.564903+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/run_manifest.json,1078,3,Legal,Apex,apex_public_v1_extended_train,,"Steven Smith was driving on Route 53 in Indianapolis, Indiana on June 28, 2025. Route 53 is a rural road, surrounded by farms, with one lane going in each direction. The speed limit is 55 MPH. Steven Smith was looking for a farm where he had an appointment to view some equipment for sale. He became lost, applied the brakes, turned on his turn signal, and proceeded to turn left into a driveway as he planned to ask the workers he saw for directions. George Green was traveling the speed limit behind Mr. Smith. He noticed that he was coming quickly upon Mr. Smith's vehicle as he saw brake lights. Rather than slowing his vehicle, Mr. Green immediately proceeded to pass Mr. Smith. He turned on his left signal to indicate that he was entering the left-hand lane to pass on the left. He did not honk his horn. As Mr. Green's vehicle was in the left-hand lane with the front of his vehicle approximately aligned with the rear-tires of Mr. Smith's vehicle, Mr. Smith suddenly turned left. The point of impact to Mr. Green's vehicle was the right front headlight. The point of impact to Mr. Smith's vehicle was the driver-side door. At the location of the impact, the vehicles were approaching a steep hill, which impeded the view of oncoming traffic. Mr. Smith never saw Mr. Green, nor did he see a turn signal. He did not hear Mr. Green honk his horn. Please determine which driver had the right-of-way and then analyze whether the driver with the right-of-way was partially at fault in contributing to the accident. Please consider the attached documents in your analysis.",,6,499510,0.47637,88015,.pdf,documents/1078/Indiana Code 34-51-2-5.pdf;documents/1078/Indiana Code 34-51-2-6.pdf;documents/1078/Indiana Code 9-21-8-24.pdf;documents/1078/Indiana Code 9-21-8-30.pdf;documents/1078/Indiana Code 9-21-8-5.pdf;documents/1078/Indiana Code 9-21-8-8.pdf,1593,278,6,6,0,6,Extraction (recall);Reasoning,completed,True,100.0,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",13,list_files; read_file; find_in_files; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,57400,51072,10839,9988,0,1276,0.191173,0.04411,0.235283,0.235283,2026-04-07T04:42:08.775279+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl::1148::1,True,False,legal_next10_xhigh_20260406,,2026-04-07T20:33:03.564942+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/run_manifest.json,1148,1,Legal,Apex,apex_public_v1_extended_train,,"Frank Bader is a claimant for Social Security Disability Insurance benefits. His claim has been denied twice, and he has appealed the latest denial. He has submitted a new Medical Opinion Statement from his treating physician, Dr. Samantha Hauler, with his appeal. The Administrative Law Judge (ALJ) assigned to Mr. Bader’s case is preparing for the hearing. Before the ALJ reviews the case file himself, he has requested a pre-hearing brief. Utilizing the attached documents and applicable law, draft a brief for the ALJ about Mr. Bader’s case. The ALJ wants the brief to discuss each step of the five-step sequential evaluation process in Mr. Bader’s case and determine at which step the Social Security Administration should find Mr. Bader disabled.",,2,329870,0.314589,237066,.pdf,documents/1148/Frank Bader Case File.pdf;documents/1148/Frank Bader Work History.pdf,753,121,7,1,6,7,Extraction (recall);Reasoning,completed,False,57.14285714285714,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",10,list_files; read_file; python_exec; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,122954,109568,26283,23169,0,2256,0.455102,0.091762,0.621864,0.621864,2026-04-07T04:50:19.558070+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl::1148::2,True,False,legal_next10_xhigh_20260406,,2026-04-07T20:33:03.564980+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/run_manifest.json,1148,2,Legal,Apex,apex_public_v1_extended_train,,"Frank Bader is a claimant for Social Security Disability Insurance benefits. His claim has been denied twice, and he has appealed the latest denial. He has submitted a new Medical Opinion Statement from his treating physician, Dr. Samantha Hauler, with his appeal. The Administrative Law Judge (ALJ) assigned to Mr. Bader’s case is preparing for the hearing. Before the ALJ reviews the case file himself, he has requested a pre-hearing brief. Utilizing the attached documents and applicable law, draft a brief for the ALJ about Mr. Bader’s case. The ALJ wants the brief to discuss each step of the five-step sequential evaluation process in Mr. Bader’s case and determine at which step the Social Security Administration should find Mr. Bader disabled.",,2,329870,0.314589,237066,.pdf,documents/1148/Frank Bader Case File.pdf;documents/1148/Frank Bader Work History.pdf,753,121,7,1,6,7,Extraction (recall);Reasoning,completed,False,57.14285714285714,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",11,list_files; read_file; python_exec; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,123165,112000,28234,21300,0,2057,0.479422,0.084105,0.563527,0.563527,2026-04-07T04:58:50.578370+00:00
/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl::1148::3,True,False,legal_next10_xhigh_20260406,,2026-04-07T20:33:03.565017+00:00,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/raw_runs.jsonl,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406,/home/connor/projects/economic-evals/outputs/openai_daytona_legal_next10_3x_xhigh_20260406/run_manifest.json,1148,3,Legal,Apex,apex_public_v1_extended_train,,"Frank Bader is a claimant for Social Security Disability Insurance benefits. His claim has been denied twice, and he has appealed the latest denial. He has submitted a new Medical Opinion Statement from his treating physician, Dr. Samantha Hauler, with his appeal. The Administrative Law Judge (ALJ) assigned to Mr. Bader’s case is preparing for the hearing. Before the ALJ reviews the case file himself, he has requested a pre-hearing brief. Utilizing the attached documents and applicable law, draft a brief for the ALJ about Mr. Bader’s case. The ALJ wants the brief to discuss each step of the five-step sequential evaluation process in Mr. Bader’s case and determine at which step the Social Security Administration should find Mr. Bader disabled.",,2,329870,0.314589,237066,.pdf,documents/1148/Frank Bader Case File.pdf;documents/1148/Frank Bader Work History.pdf,753,121,7,1,6,7,Extraction (recall);Reasoning,completed,False,57.14285714285714,gpt-5.4,xhigh,medium,gpt-5.4,medium,low,tool_assisted_daytona,"steps=100,tools=200",11,list_files; read_file; python_exec; write_file,57a58174bc2d6ed7d22ea962a711b421e4fc8464ce3237b13bde86406342c507,904586ccc2fa588551a8b34a623ca76582f462aa96e85cba6e21d88a33f2012a,"tool_assisted_daytona|gpt-5.4|gen_reasoning=xhigh|judge=gpt-5.4|judge_reasoning=medium|gen_prompt=57a58174bc2d|grade_prompt=904586ccc2fa|budget=steps=100,tools=200",openai_api_pricing_2026-03-30,525.0,3.5,100244,83584,23774,20985,0,2072,0.419156,0.083543,0.502698,0.502698,2026-04-07T05:06:41.604121+00:00
